DATE,AluminumPM2.5LC,AmbientMaxTemperature,AmbientMinTemperature,AmbientTemperature,AmmoniumIonPM2.5LC,AntimonyPM2.5LC,ArsenicPM2.5LC,BariumPM2.5LC,BrominePM2.5LC,CadmiumPM2.5LC,CalciumPM2.5LC,CarbonateCarbonCSNPM2.5LCTOT,CeriumPM2.5LC,CesiumPM2.5LC,ChlorinePM2.5LC,ChromiumPM2.5LC,CobaltPM2.5LC,CopperPM2.5LC,EC1CSN_RevUnadjustedPM2.5LC,EC2CSN_RevUnadjustedPM2.5LC,EC3CSN_RevUnadjustedPM2.5LC,ECCSN_RevUnadjustedPM2.5LCTOR,ECCSN_RevUnadjustedPM2.5LCTOT,ECCSNPM2.5LCTOT,EuropiumPM2.5LC,GalliumPM2.5LC,GoldPM2.5LC,HafniumPM2.5LC,IndiumPM2.5LC,IridiumPM2.5LC,IronPM2.5LC,LanthanumPM2.5LC,LeadPM2.5LC,MagnesiumPM2.5LC,ManganesePM2.5LC,MercuryPM2.5LC,MolybdenumPM2.5LC,NickelPM2.5LC,NiobiumPM2.5LC,OC1CSN_RevUnadjustedPM2.5LC,OC1CSNUnadjustedPM2.5LCTOT,OC2CSN_RevUnadjustedPM2.5LC,OC2CSNUnadjustedPM2.5LCTOT,OC3CSN_RevUnadjustedPM2.5LC,OC3CSNUnadjustedPM2.5LCTOT,OC4CSN_RevUnadjustedPM2.5LC,OC4CSNUnadjustedPM2.5LCTOT,OCCSN_RevUnadjustedPM2.5LCTOR,OCCSN_RevUnadjustedPM2.5LCTOT,OCCSNUnadjustedPM2.5LCTOT,OPCSN_RevUnadjustedPM2.5LCTOR,OPCSN_RevUnadjustedPM2.5LCTOT,OPCSNPM2.5LCTOT,PhosphorusPM2.5LC,PotassiumIonPM2.5LC,PotassiumPM2.5LC,RubidiumPM2.5LC,SamariumPM2.5LC,SampleBaroPressure,SampleMaxBaroPressure,SampleMinBaroPressure,ScandiumPM2.5LC,SeleniumPM2.5LC,SiliconPM2.5LC,SilverPM2.5LC,SodiumIonPm2.5LC,SodiumPM2.5LC,StrontiumPM2.5LC,SulfatePM2.5LC,SulfurPM2.5LC,TantalumPM2.5LC,TerbiumPM2.5LC,TinPM2.5LC,TitaniumPM2.5LC,TotalNitratePM2.5LC,TungstenPM2.5LC,VanadiumPM2.5LC,YttriumPM2.5LC,ZincPM2.5LC,ZirconiumPM2.5LC
9/6/2011,0,30.975,18.5,26.63333333,0.089,0.022,0,0,0.0056,0,0.0112,NA,0,0,0.0407,0.001,0,0.002,0.385,0.0308,0,0.164,0.087,NA,NA,NA,NA,NA,0,NA,0.0133,NA,0,0,0,NA,NA,0,NA,0.046,NA,0.305,NA,0.379,NA,0.187,NA,1.17,1.25,NA,0.252,0.329,NA,0,0,0.0254,0,NA,748,752.25,745.25,NA,0.001,0.0174,0.002,0.161,0.156,0.0034,1.25,0.453,NA,NA,0,0,0.174,NA,0,NA,0,0
9/7/2011,NA,28.1,15.4,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,758,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/8/2011,NA,30.4,16.1,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,757,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/9/2011,0.039,30.73333333,16.5,23.3,0.381,0.011,0,0,0.0061,0,0.025,NA,0,0,0.003,0,0,0.0031,0.989,0.107,0,0.798,0.391,NA,NA,NA,NA,NA,0,NA,0.0888,NA,0.001,0,0.001,NA,NA,0,NA,0.156,NA,0.64,NA,0.523,NA,0.286,NA,1.9,2.31,NA,0.298,0.705,NA,0,0,0.0244,0,NA,751,752.6666667,749,NA,0,0.075,0,0.0249,0.033,0.001,2.02,0.737,NA,NA,0.002,0.0047,0.17,NA,0,NA,0.0052,0
9/10/2011,NA,32.9,17.3,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,759,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/2011,NA,35.3,17.6,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,761,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/12/2011,0.043,34.175,19.475,26.36666667,0.614,0,0,0,0.0072,0,0.0253,NA,0.002,0,0.0211,0.002,0,0.0041,1.36,0.0505,0,0.713,0.327,NA,NA,NA,NA,NA,0.011,NA,0.0869,NA,0,0,0.001,NA,NA,0,NA,0.085,NA,1.07,NA,0.813,NA,0.444,NA,3.11,3.49,NA,0.695,1.08,NA,0,0.0283,0.074,0.001,NA,755,757,751.5,NA,0.001,0.068,0,0.0326,0.022,0,2.93,1.28,NA,NA,0,0.001,0.185,NA,0.002,NA,0.0064,0
9/13/2011,NA,35.8,18.9,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,759,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/2011,NA,36.4,20.1,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,758,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/2011,0.055,35.76666667,20.86666667,26.9,1.02,0,0,0,0.0067,0.008,0.0231,NA,0.001,0,0.0089,0,0,0,2.06,0.0522,0,0.623,0.298,NA,NA,NA,NA,NA,0,NA,0.0498,NA,0.001,0,0.002,NA,NA,0,NA,0.39,NA,1.05,NA,1.09,NA,0.618,NA,4.65,4.97,NA,1.49,1.82,NA,0,0.0328,0.0528,0,NA,752,753.6666667,748.6666667,NA,0,0.097,0,0.0381,0.032,0,3.86,1.6,NA,NA,0,0.002,0.21,NA,0.001,NA,0.0062,0
9/16/2011,NA,23.6,14.4,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,766,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/2011,NA,19.2,13.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765,767,762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/2011,NA,21.43333333,15.6,18.16666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433,0.0465,0,0.216,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,NA,0.394,NA,0.416,NA,0.179,NA,1.29,1.41,NA,0.263,0.379,NA,NA,NA,NA,NA,NA,762,763.6666667,759.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/19/2011,NA,28.5,17.2,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,764,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/2011,NA,27.2,19.2,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759,762,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/2011,0.015,31.1,20.46666667,23.3,0.11,0.029,0,0,0.0031,0,0.0112,NA,0,0,0.002,0.003,0,0.001,0.543,0.0512,0,0.391,0.208,NA,NA,NA,NA,NA,0,NA,0.0448,NA,0,0,0,NA,NA,0.001,NA,0,NA,0.425,NA,0.421,NA,0.236,NA,1.28,1.47,NA,0.203,0.386,NA,0,0.0238,0.034,0,NA,756.5,756.6666667,752,NA,0,0.027,0,0.0661,0,0.001,1.29,0.47,NA,NA,0,0,0.246,NA,0,NA,0.002,0
9/22/2011,NA,27.1,20.8,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,763,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/2011,0,29.76666667,19.8,23.9,0.078,0,0,0,0.003,0.02,0.003,NA,0,0,0,0,0,0.01,0.55,0.0754,0,0.407,0.189,NA,NA,NA,NA,NA,0,NA,0.0276,NA,0,0,0.001,NA,NA,0,NA,0.007,NA,0.345,NA,0.644,NA,0.322,NA,1.54,1.75,NA,0.219,0.437,NA,0,0.0224,0.0113,0,NA,753,754.3333333,750,NA,0,0.009,0,0.0729,0,0.011,0.852,0.328,NA,NA,0,0,0.156,NA,0,NA,0.001,0
9/25/2011,NA,32.5,19.3,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,759,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/2011,NA,33.1,19.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,758,751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/2011,0,32.03333333,20.66666667,24.55,0.334,0,0,0,0.0083,0,0.0139,NA,0,0,0.003,0.001,0,0.0016,0.911,0.0293,0,0.485,0.23,NA,NA,NA,NA,NA,0,NA,0.0386,NA,0,0,0.001,NA,NA,0.001,NA,0.103,NA,0.495,NA,0.554,NA,0.25,NA,1.86,2.11,NA,0.455,0.71,NA,0,0.0443,0.0297,0,NA,752,753,748.6666667,NA,0,0.0357,0,0.103,0.031,0,1.92,0.724,NA,NA,0,0,0.2,NA,0,NA,0.007,0
9/28/2011,NA,31.2,20.3,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753,756,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/2011,NA,31.3,19.2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752,755,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/2011,0.022,30.43333333,14.8,22.1,0.42,0,0,0,0.0022,0,0.0348,NA,0,0,0.003,0,0,0.0101,1.31,0.121,0,0.85,0.44,NA,NA,NA,NA,NA,0,NA,0.0869,NA,0.004,0,0.002,NA,NA,0,NA,0.128,NA,0.672,NA,0.58,NA,0.202,NA,2.17,2.58,NA,0.585,0.995,NA,0,0.0348,0.0406,0,NA,748,750.6666667,745,NA,0.0018,0.0722,0,0.0328,0,0,1.95,0.694,NA,NA,0,0.004,0.204,NA,0,NA,0.0055,0
10/1/2011,NA,20.9,11,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,762,754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/2011,NA,22.3,9,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,763,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/2011,0.009,23.5,5.133333333,14.65,0.14,0,0,0,0.002,0.006,0.01,NA,0,0,0.001,0.002,0,0.0029,0.691,0.0666,0.00459,0.582,0.762,NA,NA,NA,NA,NA,0,NA,0.0662,NA,0.002,0,0,NA,NA,0,NA,0.192,NA,0.356,NA,0.498,NA,0.325,NA,1.55,1.37,NA,0.181,0,NA,0,0.0258,0.0285,0,NA,758.5,758.6666667,753.3333333,NA,0.001,0.023,0,0.0315,0.039,0.001,1.05,0.377,NA,NA,0,0,0.135,NA,0,NA,0.0047,0
10/4/2011,NA,27,10.2,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,767,759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/2011,NA,28.2,12.3,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,767,759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/2011,0.015,27.225,11.9,19.16666667,0.751,0,0.001,0,0.0032,0.005,0.0267,NA,0,0,0.008,0.003,0,0.0062,1.92,0.0788,0,1.02,0.324,NA,NA,NA,NA,NA,0,NA,0.108,NA,0.002,0,0.001,NA,NA,0,NA,0.476,NA,1.01,NA,1.31,NA,0.952,NA,4.72,5.42,NA,0.978,1.68,NA,0,0.114,0.0782,0,NA,762.6666667,762.5,757.25,NA,0,0.0779,0,0.188,0.001,0,2.64,0.927,NA,NA,0,0.005,0.328,NA,0,NA,0.0108,0
10/7/2011,NA,27.3,13.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,769,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/2011,NA,26.6,14,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,771,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/2011,0.037,25.1,14.95,19.9,0.178,0.011,0.002,0,0.0034,0,0.0119,NA,0,0,0.0316,0.002,0.001,0.002,0.449,0.0397,0,0.214,0.131,NA,NA,NA,NA,NA,0,NA,0.0295,NA,0.001,0.007,0.001,NA,NA,0,NA,0.011,NA,0.384,NA,0.464,NA,0.271,NA,1.4,1.49,NA,0.275,0.358,NA,0,0.02,0.026,0,NA,759,758.5,755,NA,0,0.027,0,0.128,0.122,0.001,1.17,0.4,NA,NA,0,0,0.273,NA,0.002,NA,0.0041,0
10/11/2011,NA,19.4,16.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,759,754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/2011,0,22.875,15.725,19.4,0.343,0,0,0,0.0133,0.009,0,NA,0,0,0.005,0.002,0,0.0071,0.935,0.065,0,0.464,0.252,NA,NA,NA,NA,NA,0,NA,0.0463,NA,0.002,0,0.002,NA,NA,0,NA,0.096,NA,0.473,NA,0.526,NA,0.354,NA,1.98,2.2,NA,0.536,0.748,NA,0,0.127,0.0312,0,NA,750.6666667,752,747.75,NA,0.001,0.0096,0.002,0.21,0,0,1.89,0.694,NA,NA,0.015,0,0.357,NA,0,NA,0.002,0
10/13/2011,NA,27.7,15.6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,752,746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/2011,NA,25.8,14.1,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752,758,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/2011,0.04,27.4,11.3,20.1,0.22,0.015,0,0.007,0.0043,0.007,0.0325,NA,0.001,0.002,0,0.001,0,0,0.79,0.0515,0,0.354,0.187,NA,NA,NA,NA,NA,0.013,NA,0.0429,NA,0,0.031,0,NA,NA,0.001,NA,0.163,NA,0.539,NA,0.666,NA,0.355,NA,2.21,2.38,NA,0.488,0.654,NA,0,0.033,0.0418,0,NA,754,755.6666667,749.6666667,NA,0,0.0681,0.009,0.0364,0.119,0.002,0.89,0.33,NA,NA,0.004,0.002,0.172,NA,0.001,NA,0.005,0.002
10/16/2011,NA,30.3,9.8,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,764,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/17/2011,NA,31.5,13.4,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,760,751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/2011,0.015,26.75,14.225,19.56666667,0.358,0,0,0,0.0068,0,0.0285,NA,0,0,0.0262,0,0.001,0.0141,1.41,0.0449,0,1.04,0.389,NA,NA,NA,NA,NA,0.001,NA,0.0613,NA,0,0,0.001,NA,NA,0,NA,0.039,NA,0.821,NA,0.826,NA,0.525,NA,2.63,3.28,NA,0.415,1.06,NA,0,0.036,0.0945,0,NA,749.6666667,752.25,743.5,NA,0,0.0433,0,0.055,0.011,0,2.23,0.794,NA,NA,0.007,0.0055,0.427,NA,0,NA,0.0111,0
10/19/2011,NA,24.3,10.3,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746,752,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/2011,NA,16.8,7.9,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,761,751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/21/2011,0,18.5,3.6,10.45,0.128,0.026,0,0,0.0034,0,0.0117,NA,0,0,0.005,0.003,0,0.002,0.779,0.0828,0,0.509,0.285,NA,NA,NA,NA,NA,0.013,NA,0.0635,NA,0,0,0,NA,NA,0,NA,0.056,NA,0.514,NA,0.559,NA,0.309,NA,1.79,2.01,NA,0.352,0.576,NA,0,0.0386,0.024,0,NA,752,754,749.5,NA,0,0.025,0,0.0765,0.006,0.001,1.28,0.428,NA,NA,0,0.003,0.229,NA,0,NA,0.005,0
10/24/2011,0.007,23.83333333,6.5,14.65,0.434,0.018,0.003,0,0.0048,0,0.0136,NA,0,0,0.003,0.002,0.001,0.0115,1.65,0.0872,0,0.915,0.383,NA,NA,NA,NA,NA,0,NA,0.118,NA,0,0,0.001,NA,NA,0,NA,0.058,NA,0.794,NA,0.946,NA,0.501,NA,3.12,3.65,NA,0.818,1.35,NA,0,0.075,0.0437,0,NA,757,757.3333333,752.6666667,NA,0,0.03,0,0.1,0,0,2.18,0.777,NA,NA,0,0.001,0.367,NA,0,NA,0.0086,0
10/27/2011,0.04,26,9.95,18.5,0.714,0,0.001,0,0.0091,0,0.0295,NA,0,0,0.0149,0.003,0.001,0.0021,1.53,0.0587,0,0.765,0.355,NA,NA,NA,NA,NA,0,NA,0.0784,NA,0,0.003,0.001,NA,NA,0,NA,0.435,NA,0.825,NA,0.914,NA,0.58,NA,3.57,3.98,NA,0.82,1.23,NA,0,0.0785,0.0766,0,NA,749,751,747.5,NA,0,0.076,0,0.118,0.084,0,2.53,0.887,NA,NA,0,0.002,0.386,NA,0.001,NA,0.0122,0
10/30/2011,0.032,17.26666667,0.233333333,8.7,0.51,0,0.001,0,0.0025,0.003,0.0196,NA,0,0,0.004,0.003,0.001,0.0092,0.989,0.0563,0,0.572,0.256,NA,NA,NA,NA,NA,0,NA,0.0841,NA,0.001,0,0,NA,NA,0,NA,0.081,NA,0.487,NA,0.77,NA,0.361,NA,2.17,2.49,NA,0.473,0.789,NA,0,0.0382,0.052,0,NA,761.5,761,755.6666667,NA,0,0.039,0,0.0278,0,0,2.14,0.736,NA,NA,0,0.002,0.319,NA,0,NA,0.0028,0
11/2/2011,0.019,19.05,1.6,9.6,0.583,0.051,0,0,0.0051,0,0.0185,NA,0,0,0.014,0.002,0.001,0.0062,2.32,0.138,0.00031,1.49,0.77,NA,NA,NA,NA,NA,0,NA,0.123,NA,0.003,0,0.003,NA,NA,0,NA,0.532,NA,1.17,NA,1.99,NA,1.18,NA,5.83,6.55,NA,0.962,1.69,NA,0,0.09,0.0653,0,NA,760,760,755.5,NA,0,0.079,0,0.07,0.046,0.001,2.31,0.865,NA,NA,0,0.0051,0.576,NA,0,NA,0.0081,0
11/5/2011,0,14.93333333,5.033333333,9.8,0.16,0,0,0,0.0039,0,0.0125,NA,0,0.001,0.0271,0.002,0.001,0.001,0.5,0.0306,0,0.254,0.16,NA,NA,NA,NA,NA,0.012,NA,0.0291,NA,0,0.018,0.001,NA,NA,0,NA,0.042,NA,0.401,NA,0.628,NA,0.41,NA,1.76,1.85,NA,0.276,0.37,NA,0,0.0428,0.062,0,NA,761.5,762.3333333,754.3333333,NA,0,0.006,0,0.157,0.142,0,0.955,0.292,NA,NA,0,0,0.52,NA,0,NA,0.002,0
